2.14649,48.472978,-8.272152
1.07366,48.497861,-8.5547999
2.10501,48.518494,-0.6631319
1.24955,48.557165,-7.8399071
1.81768,48.589662,-6.6380519
1.69023,48.619757,-7.8962525
1.72589,48.642758,-6.7655919
1.82368,48.644659,-6.6151618
1.15213,48.662851,-0.04701072
2.12166,48.672764,-0.05549044
1.50549,48.685555,-0.95028991
1.14868,48.71194,-7.7656515
3.20185,48.716958,0.22955789
1.8664,48.725784,-7.851917
1.78058,48.768776,0.21038283
1.45106,48.803517,-8.3638152
1.52858,48.806937,-8.4179662
1.89722,48.8303,-6.8925847
1.24394,48.835421,-7.2289939
2.88174,48.842037,-8.0121398
2.13188,48.842842,-8.4098884
1.55512,48.867341,-7.9215097
1.95396,48.869391,-6.2426405
1.05373,48.881278,-7.6674261
1.80685,48.905562,-0.30307339
1.23347,48.926944,-1.0144302
1.83022,48.929516,-6.7878853
1.8796,48.935623,0.70582206
1.33242,48.938172,-8.0339888
1.29059,48.938553,-8.2453574
1.33738,48.947428,0.99735341
1.64055,49.032711,0.79142293
2.89703,49.041013,0.67866801
1.22184,49.05911,-6.8713558
1.06072,49.062919,0.78778108
5.38808,49.141121,0.08636762
2.21112,49.177753,-0.13795271
4.43647,49.18979,-0.09813662
1.24388,12.299722,15.673455
1.73232,12.301945,-8.8738105
1.30451,12.328793,-10.626067
1.94329,12.329072,0.43595119
2.3496,12.335954,-9.8422712
1.68222,12.351082,-9.7925446
1.18678,12.355724,13.953357
2.1988,12.368317,15.483108
1.0272,12.371393,15.28707
1.47268,12.427585,-10.327154
1.54573,12.437724,-9.7097973
3.34977,12.462384,-9.5098874
2.23779,12.47512,-10.103975
1.35273,12.478039,-10.196102
1.74314,12.479738,14.753536
1.06124,12.490414,14.097748
2.1764,12.507494,-9.4816873
1.93909,12.507556,0.43892879
2.19678,12.518353,-8.9004679
4.33167,12.526473,-0.88868329
1.13767,12.535341,1.2251105
2.04051,12.543025,14.496502
2.95462,12.543957,15.652691
1.83241,12.544712,13.830296
2.03204,12.557436,-0.41290966
1.64821,12.582669,13.73583
1.05036,12.582794,15.43788
2.2341,12.588451,0.8597476
1.21121,12.611633,0.53254218
2.04499,12.632961,14.192617
1.60873,12.645242,-10.764421
1.55551,12.647167,-8.7955132
1.27402,12.659258,14.839571
1.14613,12.669613,13.833861
1.28449,12.672061,14.167225
1.53382,12.672117,-9.4847613
2.8,12.673296,14.632192
1.20119,12.673387,15.422488
2.90348,12.679557,-9.7207552
1.28056,12.685114,-9.0417743
1.83639,12.714771,16.089646
1.64876,12.718167,-10.23229
1.37137,12.733396,15.012977
1.0656,12.740743,-9.7291668
1.0131,12.742854,-1.1733882
2.20572,12.757648,-1.1661966
1.87797,12.760096,-1.0456876
2.27913,12.764465,-9.0099557
1.46588,12.770348,-9.3768811
1.2587,12.781336,14.668477
1.01041,12.803943,-9.850829
2.19288,12.80704,-8.9351528
1.26496,12.813015,-9.0356863
1.04994,12.833862,-10.63771
1.93553,12.869189,-0.41498971
1.18892,12.877038,0.6971955
1.55937,12.897007,-1.1191941
1.95285,12.903548,14.109795
1.4209,12.912322,14.697534
1.20346,12.934816,-10.097074
1.27312,12.969809,-0.41765028
1.95592,12.988513,0.065242
1.04673,12.995132,-0.34834992
2.27063,13.010024,1.0247924
3.25361,13.025335,-11.143893
1.5314,13.044168,-9.2957223
2.23121,13.05662,15.347203
1.70237,13.084318,-10.537049
1.40169,13.105129,-0.617998
1.32485,13.105558,0.33520318
2.9335,13.106018,0.71420237
1.02302,13.119528,-0.27651291
2.4524,13.122957,-11.052792
1.85731,13.128079,15.574432
1.57267,13.136755,-9.4840514
1.51869,13.140542,14.949212
1.82821,13.143569,15.812743
1.38914,13.146881,1.0411166
1.3899,13.175359,13.986943
1.39213,13.185858,14.863484
1.18403,13.200569,-9.8574825
1.16804,13.264368,-0.91026138
1.63431,13.266063,14.642236
1.63691,13.299701,-9.5548782
2.92032,13.330029,13.785796
1.87218,13.336803,15.456743
1.86194,13.346081,15.552352
2.22131,13.359301,-9.4348214
1.67332,13.388113,14.927387
1.44811,13.39475,-8.9791968
1.31116,13.397255,-8.9210382
1.08384,13.426655,-11.056464
1.97922,13.450233,-9.284531
1.71807,13.479803,-0.05257156
1.28721,13.516996,13.589467
2.07672,13.527887,16.008855
2.12669,13.53527,-9.7772623
2.48997,13.583275,0.45777948
1.14163,13.58476,-9.9965788
1.72965,13.608985,14.585219
1.30509,13.61726,14.643913
1.74478,13.701877,-10.238959
2.21838,13.728524,-0.71226894
1.0463,13.731573,15.280031
1.60508,13.745167,-11.052119
1.45517,13.751578,0.94371477
1.66951,13.764676,14.135154
1.71144,13.77067,-9.3470834
1.381,13.785628,-10.868383
1.24888,13.786061,-9.29587
2.47516,13.787409,-8.9874491
2.19233,13.82357,-8.6285368
1.81312,13.849292,-0.32832119
1.73972,13.913673,14.930952
2.1563,13.917117,-10.070861
1.46776,13.918849,15.724011
1.09821,13.98747,15.797036
1.74008,14.000897,14.248701
1.58814,14.013709,-9.7528894
1.24549,14.019752,14.527421
1.81147,14.040457,-9.5171095
1.5087,14.042641,15.866014
1.77735,14.04441,15.196718
1.76407,14.048667,-8.6915595
1.84962,14.077884,-10.778606
1.65086,14.108747,14.85205
1.43731,59.099454,-6.0005703
1.95339,59.304265,-6.6497259
2.28974,59.34562,-5.4769702
2.00554,59.454625,-6.1894289
1.10247,59.470164,-4.7522322
1.24946,59.49366,-5.9803767
1.84769,59.526884,-6.1419965
2.0408,59.565385,-5.1411662
1.05736,59.569131,-4.604945
1.10148,59.572166,-6.854762
1.93737,59.655542,-7.0382462
1.50604,59.736355,-5.6731566
1.02116,59.751632,-6.029955
1.59398,59.814748,-5.4184711
1.20873,59.827486,-5.0608402
1.27549,59.967741,-4.9307436
1.44405,59.980038,-5.2824302
1.38342,60.006781,-5.4537496
3.74149,60.033868,-6.6521118
1.58856,60.054228,-5.622784
1.5024,60.093339,-6.8245846
1.55669,60.161024,-5.1524164
2.26681,60.303765,-5.2961812
1.21572,60.321659,-6.9982677
1.06402,60.372783,-5.5662189
1.28875,60.380922,-5.3040336
1.71421,60.4345,-5.1824807
1.07456,60.553022,-5.459199
1.98596,60.562156,-5.1439157
1.44791,60.603669,-5.5471344
1.79964,60.610823,-5.5953974
1.66035,60.665218,-5.3728402
2.43201,60.672621,-6.6938867
1.349,60.784976,-6.2827742
1.27893,60.92307,-5.7032389
1.19854,61.014845,-5.6831929
1.28845,61.017005,-6.1205647
1.54065,61.040561,-4.819181
1.54651,61.058912,-4.7805056
1.094,61.070319,-5.0104722
1.59205,61.091944,-4.5714298
1.46457,61.173042,-6.4952188
1.82404,61.261572,-6.2376313
1.94466,61.29969,-6.6199194
1.12791,61.346923,-6.2284723
1.71156,61.394484,-5.1015984
1.00844,61.410231,-6.4060228
2.02523,61.413936,-4.5185447
1.30723,61.454024,-6.6526623
1.80436,61.471655,-4.3781256
1.49459,61.509819,-6.6690673
1.08094,61.515378,-4.9517713
1.16213,61.515471,-4.5125503
1.49593,61.543266,-5.2490072
1.26246,61.546239,-6.1245054
1.58466,61.565519,-4.8275749
1.60634,61.602543,-5.1474173
1.28033,61.611332,-4.9914584
1.99773,61.767381,-6.7643489
1.59689,61.782082,-5.1307562
2.19661,61.792347,-5.8504991
2.18677,61.849082,-4.788545
1.94111,61.872827,-5.0899491
1.9775,61.954101,-5.5883013
1.39829,61.966985,-5.4373124
2.775,61.980871,-6.0871457
2.10683,62.185296,-6.7148013
1.81803,62.203614,-4.3094215
1.49303,62.248192,-6.5467197
1.56251,62.277003,-5.1818254
2.685,62.307425,-6.1441773
2.14273,62.349089,-5.2363539
2.18925,62.475792,-4.1936125
1.86033,62.48093,-5.2368351
1.05933,62.488904,-4.602008
1.56171,62.507894,-5.5177505
1.59447,62.526952,-4.3907255
1.32838,62.552887,-5.8689851
1.18754,10.787203,1.2052547
1.61014,10.794362,15.852554
1.27691,10.797871,-10.073682
1.5634,10.812798,1.2460481
1.51833,10.82025,0.16897759
2.33238,10.821775,15.798132
1.11891,10.836655,15.252114
1.59247,10.843211,-0.22886555
2.7979,10.847631,-0.26461993
1.68064,10.851988,-10.656181
2.1492,10.877952,-9.5046523
1.97344,10.90724,16.091667
1.29824,10.934756,14.744298
2.12884,10.956386,-9.6289115
2.21999,10.996488,-10.940345
3.18874,11.00003,-9.5333297
4.36255,11.000926,14.696021
1.77702,11.014472,15.200009
2.28431,11.04437,-9.435282
1.39494,11.051005,1.2515069
1.704,11.05848,-0.70621812
2.06297,11.073165,15.549202
1.71692,11.122517,-9.7042929
1.95756,11.141899,14.96834
1.87847,11.142001,0.31759502
1.86739,11.163868,0.30632308
2.10815,11.181952,-9.7734209
1.55108,11.208089,-10.498897
1.07394,11.217767,-10.261496
2.22512,11.232015,13.808723
1.49432,11.232186,14.777443
1.0452,11.249925,14.339189
1.51322,11.27163,15.89652
1.38747,11.273921,14.851954
1.9862,11.291731,14.885808
1.5945,11.314378,-1.2215631
1.55151,11.316651,0.01177696
1.0841,11.317219,-10.17092
2.12416,11.31926,14.303174
1.151,11.322411,-10.130183
1.51167,11.323166,-9.3894001
1.05361,11.356894,-8.9722188
1.95506,11.35944,14.612105
1.99193,11.365366,14.637831
1.60275,11.384285,14.520307
1.15984,11.431471,13.770106
1.1574,11.441364,15.840135
1.13325,11.444265,0.29973834
1.24561,11.471215,14.284177
1.09599,11.477374,16.156702
1.28673,11.494083,-9.0697366
1.47631,11.508087,-10.922602
1.50778,11.525895,15.478743
1.82427,11.538753,16.059771
2.12075,11.556151,0.39948055
2.15171,11.556399,1.0738179
1.16275,11.556974,15.643779
1.48923,11.557436,0.73616961
1.51218,11.578196,-8.8885645
1.63017,11.590946,15.179989
1.54167,11.609869,0.22104514
1.11774,11.648813,16.025134
1.63157,11.649515,14.242073
1.76415,11.654349,15.781246
1.29331,11.663932,14.626601
2.1262,11.666054,0.1255881
1.39115,11.68127,-10.570783
1.79072,11.719441,-10.592896
2.14242,11.721448,14.486975
1.57546,11.722491,14.890942
1.61743,11.768624,0.87451264
2.29093,11.79517,14.954328
1.38331,11.803524,13.949867
1.25409,11.809015,-0.45923616
2.19781,11.816197,-0.61223213
2.20907,11.818784,0.38793241
1.27315,11.840447,15.781264
1.74401,11.841531,14.118435
1.85125,11.851294,16.022633
1.63675,11.854043,-9.9839157
1.1014,11.881825,15.727197
2.8781,11.88634,0.35316766
1.85715,11.900425,14.882336
1.82964,11.926657,15.993772
1.8619,11.930898,-9.0837452
1.54119,11.942656,-0.01012415
1.26839,11.949606,-8.7832715
1.6121,11.988579,14.794993
1.22404,11.997669,14.603198
1.55881,12.003226,-10.863499
1.23309,12.007618,-9.6097221
2.52767,12.025268,-1.0559833
2.35913,12.025268,0.77318142
1.1032,12.03844,-9.7233318
1.86436,12.046511,-9.1181125
1.20002,12.048981,14.543058
2.03863,12.059514,-10.183395
1.59316,12.071575,13.676145
1.70946,12.074536,-9.7104935
1.77296,12.075219,-9.4891867
1.52226,12.077368,15.889479
1.26649,12.085444,-10.730043
2.24374,12.111675,-8.9992996
1.22334,12.113832,-9.5738884
1.59054,12.127041,-10.939745
1.35645,12.133788,15.423683
1.81759,12.139777,14.349125
1.58248,12.166523,-0.98243332
2.23781,12.169054,-0.56938368
1.52246,12.173109,15.561882
1.51935,12.177007,15.402867
4.32745,12.213038,14.438035
2.69533,12.218392,-0.40861449
2.32503,12.234794,0.94671831
2.21217,12.242857,-8.7029434
1.67014,56.255716,0.11083283
2.45658,56.259263,-6.6063338
1.33691,56.267134,1.0493642
1.57577,56.27071,-0.49012604
1.39517,56.318578,-1.2104634
1.3279,56.336808,-0.81191452
1.88737,56.35194,-5.9632197
1.83724,56.352328,-7.2047251
4.04566,56.422957,-7.3875916
1.56567,56.427345,0.46648605
1.14556,56.587446,-0.17671087
1.11821,56.621111,-0.0488694
2.34946,56.683372,-6.8628573
2.02863,56.685187,-6.5447706
1.78047,56.69185,-5.057963
1.68471,56.694394,-6.3131191
1.05354,56.695387,-1.164961
1.62171,56.73828,-5.9467106
2.20869,56.759067,-5.9406994
1.48562,56.773967,-0.45734202
2.12911,56.779477,-5.820049
1.00415,56.779803,-0.95171052
1.43677,56.810709,-5.7875788
2.19088,56.840922,-0.45409792
1.75091,56.939202,-0.36249491
3.16645,56.974825,-6.0252725
1.25845,56.992943,-7.2017501
3.10329,57.003544,0.65585735
1.95938,57.005009,-7.071326
2.99671,57.008193,-1.2522493
2.39436,57.024685,-6.8174842
1.49381,57.097099,-5.9249087
2.07358,57.097223,-5.7415569
2.10697,57.114068,-0.83434198
1.5565,57.137693,-6.1911413
2.23535,57.146784,0.20270802
1.27151,57.152785,-5.4770064
6.00251,57.153903,0.61341336
1.84313,57.205981,0.43012475
1.5545,57.246944,-6.2260719
1.60459,57.251966,0.31628677
3.18,57.272365,-6.8453335
1.18177,57.300173,-7.2528966
2.17842,57.307668,-6.5284536
1.56166,57.315948,-5.4789158
2.19962,57.335545,-5.83855
2.13785,57.36387,-6.0724849
2.5423,57.375999,-6.6569976
1.95316,57.405769,0.09994318
3.94568,57.4442,-6.9584122
2.01828,57.465243,-0.41048772
2.04198,57.590769,-7.3771507
1.43353,57.647249,0.03068561
1.03978,57.662538,0.27948576
1.6519,57.68015,-6.4265348
2.09339,57.71178,-6.2047969
1.55111,57.713969,-1.1706399
1.995,57.722046,-0.52077087
1.03192,57.744642,-0.84267593
1.16204,57.746562,-0.1371616
2.2356,57.773181,1.180333
1.78788,57.817556,0.4027929
1.67976,57.839912,0.57239274
1.91791,57.841646,-6.7237077
1.55109,57.866706,0.07067388
1.06021,57.893078,-1.2262693
2.19584,57.898052,-0.73571255
1.17214,57.912126,-0.22563193
1.23774,57.917016,0.17559139
1.94017,57.917764,-6.4125308
1.99502,57.944992,-0.68086073
2.22127,57.962407,-6.2240097
1.5414,57.97602,0.25710482
2.23024,58.017071,-6.9656218
4.19085,58.05974,-0.32807555
2.21307,58.068918,-0.60842306
1.82354,58.125449,-6.6769874
1.72675,58.140159,-6.9616048
1.57838,58.144845,-0.44337842
2.25285,58.145273,-7.0338311
1.81805,58.158181,-5.1937218
1.07284,58.17188,-0.47028213
1.16265,58.175495,0.21870094
1.45744,58.195804,-5.8280941
1.93432,58.240671,-1.2008178
2.25196,58.246126,-0.82599811
1.41417,58.255764,-6.141209
1.80775,58.263267,-0.71079413
1.02584,58.33594,-0.8822944
1.82512,23.682453,13.975566
1.34606,23.693658,-0.78114739
2.05787,23.700847,15.336998
1.64254,23.731488,13.573767
1.09631,23.74852,-9.9132978
1.00706,23.753449,-0.68178747
1.01329,23.759603,13.326003
1.2125,23.773957,13.927152
2.11269,23.810507,-0.88861133
2.07974,23.816501,13.709038
2.06559,23.823403,13.895263
1.83898,23.827803,-8.2149501
2.07472,23.837464,-0.9550878
1.29632,23.853897,13.671667
1.31713,23.863161,13.488282
1.35689,23.867566,-1.0947493
1.61657,23.883475,13.977486
2.54745,23.905284,15.229776
1.78135,23.918695,-8.867189
1.07954,23.923343,-10.722622
1.59369,23.943537,13.461489
1.73536,23.958945,13.720064
1.80164,23.972419,13.474091
1.8964,23.973871,13.369249
1.59057,23.977229,14.627748
1.46951,23.981101,0.65678523
1.95873,24.006036,15.178128
2.00862,24.106888,-10.562841
1.556,24.1261,13.1826
2.11544,24.126803,14.546472
1.04936,24.140136,0.13884671
1.32895,24.158957,-8.3476115
1.14791,24.172288,13.756029
1.55253,24.178556,14.563604
1.74197,24.184205,-9.6227262
1.74674,24.198278,13.924593
2.17613,24.200952,14.428032
2.05072,24.201544,13.894504
1.48607,24.218496,-0.25680655
1.71625,24.234639,-0.77331033
1.65558,24.251655,13.595035
1.51988,24.267831,13.845043
1.07695,24.270129,-10.275841
1.21586,24.285916,-0.41078432
1.11899,24.291307,13.140937
1.29178,24.313581,-9.9734374
1.05633,24.315101,-9.1920232
1.49614,24.316166,0.30842456
1.81509,24.343903,-0.600042
1.44182,24.345832,-0.29625076
1.95261,24.349206,-8.3593741
2.56598,24.351799,-8.4055112
1.20794,24.354765,-0.81847226
1.06833,24.356626,15.356026
2.21976,24.358785,15.081646
2.74438,24.374762,0.37868183
1.80241,24.384315,-0.58114457
1.2915,24.419923,-10.047322
1.7243,24.447951,13.224333
1.44578,24.454233,-9.509355
1.36303,24.472061,14.065285
1.42237,24.489581,15.179777
2.49582,24.517178,15.164291
1.46456,24.543429,15.174638
1.4571,24.556536,14.632339
2.15381,24.560545,1.0042556E-3
1.4473,24.578758,13.009595
2.18251,24.579757,14.287949
1.34109,24.606372,-0.09290661
4.82762,24.621688,13.637261
4.20593,24.623352,-9.8798065
1.10413,24.623565,-8.2077649
1.20446,24.65042,14.27634
1.34801,24.655362,0.47180982
1.41789,24.671952,-8.3162749
1.93711,24.675251,-9.9615568
1.10237,24.697979,-10.524242
1.83895,24.713655,15.22426
1.01994,24.723238,-8.942256
1.30256,24.72471,-10.190451
3.11417,24.727781,14.480244
1.08415,24.727857,-0.78959704
1.59236,24.731525,-8.8787591
1.08588,24.74137,13.400784
3.19303,24.744486,-10.273447
1.79806,24.744527,-0.26023001
3.13438,24.753276,-8.7890401
3.01614,24.755837,-8.4121977
1.53826,24.779153,14.270751
1.24885,24.788085,-8.4431233
1.17648,24.794914,-9.7064651
1.47832,24.826076,-1.0339627
2.10566,24.826872,-10.23596
1.74235,24.838493,14.513407
2.07989,24.854886,13.23947
2.10345,24.872991,0.22522313
1.15304,24.893739,-8.5149255
1.86179,24.894663,13.468207
1.37788,24.911305,-0.39669489
1.84734,24.963486,-8.6597138
1.29447,25.004328,13.464298
1.18554,25.05031,13.044951
1.27759,25.088773,14.247854
1.65441,25.099307,14.197709
1.93215,25.124843,-8.3442991
1.38459,25.163396,-9.2994155
2.1584,25.183501,-8.6201489
3.71308,25.204926,-8.6618077
1.65937,25.210956,-0.73475834
1.63719,25.220029,1.0283933
1.29232,25.220149,13.124601
1.01007,25.229625,13.442738
1.48998,25.231612,0.65236316
1.74698,25.243915,14.861465
1.39367,25.284545,-0.13171087
1.08699,25.33837,-9.5968933
2.59793,25.345993,-0.40613969
1.03378,25.357635,-9.4788163
1.60009,25.368461,-8.2459208
2.21556,25.373621,15.287675
1.34313,25.402134,-8.6464821
1.49199,25.412571,13.04583
2.14973,25.448451,-9.660471
1.48718,25.458817,15.259169
2.19485,25.465206,14.027143
1.56685,25.468224,-10.556181
1.08306,25.483444,-0.77060348
1.99405,25.49827,-10.372413
1.404,112.17932,37.143083
1.12057,112.19029,42.117208
1.46621,112.20692,41.442676
1.35834,112.22582,38.389947
1.52154,112.23516,40.774435
1.69479,112.24018,44.600403
1.16722,112.25335,39.837487
1.79851,112.26685,39.681401
2.17145,112.27111,37.299149
1.05581,112.30595,42.454231
1.04917,112.3111,38.335726
1.49404,112.31496,37.532541
2.02324,112.34246,36.68771
3.32102,112.36866,42.655039
1.79105,112.38018,42.227893
1.87786,112.38192,44.102178
1.89987,112.41724,36.599435
1.67992,112.41741,42.662785
2.48984,112.45419,36.958158
1.10241,112.50064,44.666643
2.93039,112.51173,43.667511
3.08592,112.52699,38.233441
1.34328,112.5536,36.877634
1.7753,112.58542,38.103723
1.34368,112.58652,36.980667
1.24794,112.59923,44.929839
1.14651,112.60454,39.752412
1.19954,112.60624,37.346729
1.28616,112.63552,37.089229
1.11312,112.65855,42.405704
1.48077,112.68913,40.890087
1.67696,112.70154,37.271182
1.76942,112.72542,41.589476
1.16123,112.74738,40.814823
3.9525,112.75067,43.127977
5.00403,112.76302,44.997072
1.49472,112.7968,41.4468
1.32996,112.80705,37.72546
1.73636,112.80755,42.752094
1.469,112.82802,37.183513
1.65123,112.85185,41.266616
1.60636,112.86862,29.045006
1.57734,112.88407,46.229725
1.31409,112.89059,41.005246
3.66053,112.89434,39.956587
1.17772,112.89681,38.116545
2.02377,112.89906,36.416591
1.38112,112.90959,45.055143
4.01813,112.94586,36.729574
1.86073,112.94904,37.285393
3.67567,112.95629,28.913524
2.22708,112.9564,28.732542
1.79663,112.96155,37.76499
2.21721,112.97358,40.484047
3.14228,112.97485,28.998713
2.13743,112.9912,36.932735
2.24774,113.00703,40.489119
1.53451,113.01762,44.489723
1.35978,113.02194,38.107364
3.30055,113.03116,38.684533
4.4068,113.04558,46.037112
2.09826,113.0473,39.82796
1.06432,113.05114,44.827221
3.32406,113.05816,36.838642
1.16865,113.05856,45.498722
1.7203,113.07591,29.226803
1.33612,113.09854,37.443136
1.13739,113.11702,38.440338
1.11791,113.12862,41.414252
3.0524,113.13089,38.840915
3.4353,113.13663,43.916787
1.05188,113.157,36.774699
1.74081,113.17375,46.045155
1.01565,113.18089,42.301912
2.00543,113.23491,39.597163
2.04466,113.24151,38.913491
1.64241,21.726205,-8.9377726
3.22703,21.734834,15.611948
1.22597,21.740175,-10.081435
2.24929,21.740475,14.035247
1.03544,21.741499,-8.4048242
1.65456,21.751567,14.139635
1.69093,21.753589,14.257124
1.15616,21.760487,1.2368233
1.79291,21.802076,15.321544
3.32204,21.839024,14.554578
2.11219,21.87173,15.356727
1.36645,21.885097,-9.0042963
2.21489,21.895818,-10.585868
1.20562,21.904119,-10.407167
1.15603,21.916515,13.507375
2.09254,21.919905,15.069519
2.17449,21.921716,15.115506
1.70882,21.940586,-9.7354645
1.7491,21.947003,14.057046
2.49038,21.949208,14.095357
2.07481,21.951332,-0.22586242
1.86637,22.050489,14.234864
1.88088,22.062712,-0.87573587
1.83734,22.088102,13.607548
1.67265,22.098557,0.69716848
1.0629,22.102773,15.267154
1.30883,22.10833,0.3092226
1.14128,22.110367,14.307387
1.37887,22.139728,13.175693
1.87756,22.14918,14.267008
1.37282,22.161878,14.826105
1.87532,22.168806,13.798977
1.65607,22.17447,-0.55476764
1.08706,22.222242,14.50918
1.65783,22.226875,14.462435
1.01253,22.230935,14.867363
1.87702,22.240835,0.43911959
1.83841,22.243554,15.446511
1.8731,22.254853,13.376667
3.8404,22.275092,14.985338
1.21387,22.282158,0.22022855
1.6903,22.282932,15.551766
1.78293,22.307166,1.2411121
1.20704,22.316271,14.966915
1.79629,22.331356,15.513894
1.37392,22.347826,14.773051
1.78663,22.365428,13.144388
1.49118,22.417888,15.019498
